,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
5011,,"0    10962116
1    10993477
2    11023081
3    10962644
4    26259096
dtype: float64",random2 200x200 (1790746779).bmp,hsl,99.0,0.0,asm2,14040082.8,3,0.0,14040082.8,46658224883304.69,random2,200,200,1790746779
5012,,"0    12069818
1    12561310
2    21216203
3    10885049
4    10997011
dtype: float64",random2 200x200 (1585298692).bmp,hsl,0.0,0.0,asm2,13545878.2,3,0.0,13545878.2,18889686706694.688,random2,200,200,1585298692
5013,,"0    10926144
1    10983866
2    12921566
3    11030275
4    10930466
dtype: float64",random2 200x200 (1585298692).bmp,hsl,99.0,0.0,asm2,11358463.4,3,0.0,11358463.4,765350603532.8125,random2,200,200,1585298692
5014,,"0    18638830
1    12132449
2    10982915
3    11203335
4    13818724
dtype: float64",random1 200x200 (1176911340).bmp,hsl,0.0,0.0,asm2,13355250.6,3,0.0,13355250.6,9971244892531.312,random1,200,200,1176911340
5015,,"0    11112180
1    11008461
2    11073316
3    10989712
4    11455429
dtype: float64",random1 200x200 (1176911340).bmp,hsl,99.0,0.0,asm2,11127819.6,3,0.0,11127819.6,35965835760.3125,random1,200,200,1176911340
5016,,"0    4779734
1    4914175
2    4816781
3    7577425
4    4813782
dtype: float64",hsl-full-if-99-0-0 132x132 (1315634022).bmp,hsl,0.0,0.0,asm2,5380379.4,3,0.0,5380379.4,1510951644442.2969,hsl-full-if-99-0-0,132,132,1315634022
5017,,"0    4752436
1    5554141
2    4782497
3    4771443
4    4774456
dtype: float64",hsl-full-if-99-0-0 132x132 (1315634022).bmp,hsl,99.0,0.0,asm2,4926994.6,3,0.0,4926994.6,123031798256.30078,hsl-full-if-99-0-0,132,132,1315634022
5018,,"0    11174533
1    10970578
2    10976198
3    19847404
4    11152066
dtype: float64",random2 200x200 (1556677371).bmp,hsl,0.0,0.0,asm2,12824155.8,3,0.0,12824155.8,15423463412895.188,random2,200,200,1556677371
5019,,"0    11289920
1    10980212
2    10952994
3    12657479
4    11826182
dtype: float64",random2 200x200 (1556677371).bmp,hsl,99.0,0.0,asm2,11541357.4,3,0.0,11541357.4,512782223817.8125,random2,200,200,1556677371
5020,,"0    11106496
1    10969099
2    12406949
3    13780995
4    11001328
dtype: float64",random2 200x200 (88885284).bmp,hsl,0.0,0.0,asm2,11852973.4,3,0.0,11852973.4,1521979651622.3125,random2,200,200,88885284
5021,,"0    10986097
1    13096612
2    10947506
3    10937916
4    10993057
dtype: float64",random2 200x200 (88885284).bmp,hsl,99.0,0.0,asm2,11392237.6,3,0.0,11392237.6,908345436506.3125,random2,200,200,88885284
5022,,"0    10975724
1    18184462
2    17739090
3    16430560
4    10898469
dtype: float64",random2 200x200 (1427056614).bmp,hsl,0.0,0.0,asm2,14845661.0,3,0.0,14845661.0,13147041351169.0,random2,200,200,1427056614
5023,,"0    10920487
1    10995573
2    10908773
3    10992347
4    10961310
dtype: float64",random2 200x200 (1427056614).bmp,hsl,99.0,0.0,asm2,10955698.0,3,0.0,10955698.0,1601607379.0,random2,200,200,1427056614
5024,,"0     7505380
1     7999882
2     8625981
3    15229577
4     8014459
dtype: float64",fixed 168x168 (1653377373).bmp,hsl,0.0,0.0,asm2,9475055.8,3,0.0,9475055.8,10506136441681.703,fixed,168,168,1653377373
5025,,"0    7517102
1    7485306
2    7559281
3    8106386
4    7508024
dtype: float64",fixed 168x168 (1653377373).bmp,hsl,99.0,0.0,asm2,7635219.8,3,0.0,7635219.8,70092255753.20312,fixed,168,168,1653377373
5026,,"0    7702887
1    8327478
2    5992444
3    6364123
4    5998293
dtype: float64",hsl-full-if-99-0-0 148x148 (1059961393).bmp,hsl,0.0,0.0,asm2,6877045.0,3,0.0,6877045.0,1150895970310.5,hsl-full-if-99-0-0,148,148,1059961393
5027,,"0     6006385
1    26538831
2     5955254
3     5968053
4     6149088
dtype: float64",hsl-full-if-99-0-0 148x148 (1059961393).bmp,hsl,99.0,0.0,asm2,10123522.2,3,0.0,10123522.2,84212923248097.7,hsl-full-if-99-0-0,148,148,1059961393
5028,,"0    19065885
1    11751878
2    11131622
3    10945396
4    18962206
dtype: float64",random2 200x200 (1258505823).bmp,hsl,0.0,0.0,asm2,14371397.4,3,0.0,14371397.4,18052312387652.812,random2,200,200,1258505823
5029,,"0    11137459
1    17666318
2    12587633
3    12634427
4    12736025
dtype: float64",random2 200x200 (1258505823).bmp,hsl,99.0,0.0,asm2,13352372.4,3,0.0,13352372.4,6249031018509.8125,random2,200,200,1258505823
5030,,"0    16291956
1    15779688
2    14827294
3    15188167
4    15007125
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,0.0,0.0,asm2,15418846.0,3,0.0,15418846.0,366297193162.5,hsl-empty-if-0-0-0,240,240,135497281
5031,,"0    24429018
1    23074824
2    29682360
3    14760293
4    18878573
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,99.0,0.0,asm2,22165013.6,3,0.0,22165013.6,32023636691538.25,hsl-empty-if-0-0-0,240,240,135497281
5032,,"0     6700047
1     8435161
2     6966015
3     6662005
4    16643087
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,0.0,0.0,asm2,9081263.0,3,0.0,9081263.0,18398975753026.0,hsl-full-if-99-0-0,156,156,628175011
5033,,"0    6922389
1    6911394
2    6779706
3    6728098
4    6714623
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,99.0,0.0,asm2,6811242.0,3,0.0,6811242.0,9906688476.5,hsl-full-if-99-0-0,156,156,628175011
5034,,"0    2300936
1    2359171
2    2429435
3    2303714
4    2759228
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,0.0,0.0,asm2,2430496.8,3,0.0,2430496.8,36503144572.700195,hsl-full-if-99-0-0,92,92,294702567
5035,,"0    2304966
1    2300347
2    2320159
3    2405897
4    2296394
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,99.0,0.0,asm2,2325552.6,3,0.0,2325552.6,2098416964.2998047,hsl-full-if-99-0-0,92,92,294702567
5036,,"0    15601153
1    19968848
2    13383161
3    11860634
4    12331920
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,0.0,0.0,asm2,14629143.2,3,0.0,14629143.2,10987899916564.688,hsl-full-if-99-0-0,208,208,184803526
5037,,"0    11866858
1    11968211
2    13535997
3    11930953
4    12195171
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,99.0,0.0,asm2,12299438.0,3,0.0,12299438.0,493141936231.0,hsl-full-if-99-0-0,208,208,184803526
5038,,"0    11162559
1    10997998
2    10984986
3    11291527
4    13985951
dtype: float64",random1 200x200 (1760243555).bmp,hsl,0.0,0.0,asm2,11684604.2,3,0.0,11684604.2,1671032917380.6875,random1,200,200,1760243555
5039,,"0    13293331
1    10963542
2    11164673
3    11016642
4    10940497
dtype: float64",random1 200x200 (1760243555).bmp,hsl,99.0,0.0,asm2,11475737.0,3,0.0,11475737.0,1040000638895.5,random1,200,200,1760243555
5040,,"0     3165118
1     3196502
2     3174160
3    11509758
4     3181694
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,0.0,0.0,asm2,4845446.4,3,0.0,4845446.4,13879210136840.8,hsl-full-if-99-0-0,108,108,278722862
5041,,"0    3183077
1    3231330
2    3209799
3    3186700
4    3166690
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,99.0,0.0,asm2,3195519.2,3,0.0,3195519.2,637508871.6992188,hsl-full-if-99-0-0,108,108,278722862
5042,,"0    10961572
1    11167540
2    11125414
3    11193026
4    16603155
dtype: float64",random2 200x200 (13999837).bmp,hsl,0.0,0.0,asm2,12210141.4,3,0.0,12210141.4,6038917246227.8125,random2,200,200,13999837
5043,,"0    25279208
1    12271893
2    10956869
3    10982273
4    11010198
dtype: float64",random2 200x200 (13999837).bmp,hsl,99.0,0.0,asm2,14100088.2,3,0.0,14100088.2,39365759300177.69,random2,200,200,13999837
5044,,"0    11009398
1    13203667
2    10973027
3    10946994
4    15919385
dtype: float64",random1 200x200 (950390868).bmp,hsl,0.0,0.0,asm2,12410494.2,3,0.0,12410494.2,4778163271278.6875,random1,200,200,950390868
5045,,"0    18742615
1    17450093
2    10914644
3    11423155
4    11041850
dtype: float64",random1 200x200 (950390868).bmp,hsl,99.0,0.0,asm2,13914471.4,3,0.0,13914471.4,14817291565761.312,random1,200,200,950390868
5046,,"0    828194
1    825465
2    826179
3    830120
4    825734
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,0.0,0.0,asm2,827138.4,3,0.0,827138.4,3924321.300048828,fixed,56,56,1102520059
5047,,"0    843442
1    829052
2    836974
3    846129
4    799710
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,99.0,0.0,asm2,831061.4,3,0.0,831061.4,350554658.8000488,fixed,56,56,1102520059
5048,,"0    7146497
1    6926131
2    6905315
3    6865102
4    6910013
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,0.0,0.0,asm2,6950611.6,3,0.0,6950611.6,12495577423.796875,hsl-empty-if-0-0-0,164,164,1131176229
5049,,"0    15215915
1     6913084
2     6921695
3     7182007
4     7153076
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,99.0,0.0,asm2,8677155.4,3,0.0,8677155.4,13376813245596.297,hsl-empty-if-0-0-0,164,164,1131176229
5050,,"0    13312889
1    13770375
2    13327637
3    13246290
4    13329862
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,0.0,0.0,asm2,13397410.6,3,0.0,13397410.6,44628737224.3125,hsl-full-if-99-0-0,220,220,1911759956
5051,,"0    13552094
1    15585549
2    15299081
3    13321747
4    13558932
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,99.0,0.0,asm2,14263480.6,3,0.0,14263480.6,1177413710137.3125,hsl-full-if-99-0-0,220,220,1911759956
5052,,"0    23527042
1    23694403
2    25142933
3    25564254
4    28719488
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,0.0,0.0,asm2,25329624.0,3,0.0,25329624.0,4376083072610.5,hsl-full-if-99-0-0,292,292,939819582
5053,,"0    23623872
1    23637291
2    23936078
3    28988262
4    23694305
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,99.0,0.0,asm2,24775961.6,3,0.0,24775961.6,5560685325861.25,hsl-full-if-99-0-0,292,292,939819582
5054,,"0    4357882
1    4336458
2    4665140
3    4334984
4    4592200
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,0.0,0.0,asm2,4457332.8,3,0.0,4457332.8,25210850441.19922,fixed,128,128,1801979802
5055,,"0    4325883
1    4367279
2    4336281
3    4337731
4    5450875
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,99.0,0.0,asm2,4563609.8,3,0.0,4563609.8,246249741299.19922,fixed,128,128,1801979802
5056,,"0    1117156
1    1111246
2    1111246
3    1109482
4    1118094
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,0.0,0.0,asm2,1113444.8,3,0.0,1113444.8,15190323.199951172,hsl-full-if-99-0-0,64,64,1967513926
5057,,"0    1116515
1    1074803
2    1111628
3    1113194
4    1125331
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,99.0,0.0,asm2,1108294.2,3,0.0,1108294.2,378654211.6999512,hsl-full-if-99-0-0,64,64,1967513926
5058,,"0    16031125
1    10942918
2    10945673
3    11046234
4    11048277
dtype: float64",random1 200x200 (2112255763).bmp,hsl,0.0,0.0,asm2,12002845.4,3,0.0,12002845.4,5073600578314.3125,random1,200,200,2112255763
5059,,"0    11355164
1    18105332
2    11343451
3    15310992
4    12541196
dtype: float64",random1 200x200 (2112255763).bmp,hsl,99.0,0.0,asm2,13731227.0,3,0.0,13731227.0,8597943848339.0,random1,200,200,2112255763
5060,,"0    16986938
1    14756549
2    18997621
3    30039281
4    16530943
dtype: float64",fixed 236x236 (982906996).bmp,hsl,0.0,0.0,asm2,19462266.4,3,0.0,19462266.4,37238204252062.81,fixed,236,236,982906996
5061,,"0    14861216
1    21490259
2    16615236
3    16431254
4    15580211
dtype: float64",fixed 236x236 (982906996).bmp,hsl,99.0,0.0,asm2,16995635.2,3,0.0,16995635.2,6806010945268.6875,fixed,236,236,982906996
5062,,"0    7457
1    7228
2    7326
3    6450
4    6554
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,0.0,0.0,asm2,7003.0,3,0.0,7003.0,217120.0,hsl-full-if-99-0-0,4,4,1804289383
5063,,"0    6444
1    8541
2    6270
3    6753
4    7027
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,99.0,0.0,asm2,7007.0,3,0.0,7007.0,819552.5,hsl-full-if-99-0-0,4,4,1804289383
5064,,"0    10987184
1    16552829
2    11001886
3    10993475
4    11248480
dtype: float64",random2 200x200 (279861221).bmp,hsl,0.0,0.0,asm2,12156770.8,3,0.0,12156770.8,6051317294363.6875,random2,200,200,279861221
5065,,"0    11139488
1    27146888
2    11056671
3    14811620
4    10991998
dtype: float64",random2 200x200 (279861221).bmp,hsl,99.0,0.0,asm2,15029333.0,3,0.0,15029333.0,48523887380222.0,random2,200,200,279861221
5066,,"0    11233385
1    11119955
2    11461927
3    12042161
4    11365717
dtype: float64",random2 200x200 (211996288).bmp,hsl,0.0,0.0,asm2,11444629.0,3,0.0,11444629.0,128402012346.0,random2,200,200,211996288
5067,,"0    13191505
1    11011334
2    11019031
3    12575696
4    12986850
dtype: float64",random2 200x200 (211996288).bmp,hsl,99.0,0.0,asm2,12156883.2,3,0.0,12156883.2,1135420479561.6875,random2,200,200,211996288
5068,,"0    272813
1    271614
2    271415
3    271229
4    271736
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,0.0,0.0,asm2,271761.4,3,0.0,271761.4,382919.30000305176,fixed,32,32,1649760492
5069,,"0    271895
1    271299
2    270613
3    271126
4    271318
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,99.0,0.0,asm2,271250.2,3,0.0,271250.2,211048.69999694824,fixed,32,32,1649760492
5070,,"0    51847928
1    67829588
2    55324109
3    41269275
4    43569866
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,0.0,0.0,asm2,51968153.2,3,0.0,51968153.2,111964807494259.5,hsl-empty-if-0-0-0,400,400,1956297539
5071,,"0    44583174
1    48519580
2    61893775
3    53789305
4    43780285
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,99.0,0.0,asm2,50513223.8,3,0.0,50513223.8,56180556190280.0,hsl-empty-if-0-0-0,400,400,1956297539
5072,,"0    263021
1    262157
2    262044
3    261980
4    253118
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,0.0,0.0,asm2,260464.0,3,0.0,260464.0,17040717.5,hsl-empty-if-0-0-0,32,32,1649760492
5073,,"0    261876
1    261504
2    254266
3    261629
4    264944
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,99.0,0.0,asm2,260843.8,3,0.0,260843.8,15549233.199996948,hsl-empty-if-0-0-0,32,32,1649760492
5074,,"0    13010331
1    16399224
2    10854337
3    29825240
4    10939454
dtype: float64",random1 200x200 (498777856).bmp,hsl,0.0,0.0,asm2,16205717.2,3,0.0,16205717.2,63027534321285.69,random1,200,200,498777856
5075,,"0    13300499
1    11184619
2    10966487
3    10972223
4    11402828
dtype: float64",random1 200x200 (498777856).bmp,hsl,99.0,0.0,asm2,11565331.2,3,0.0,11565331.2,973137019044.1875,random1,200,200,498777856
5076,,"0    207927
1    207811
2    253283
3    303481
4    208638
dtype: float64",fixed 28x28 (719885386).bmp,hsl,0.0,0.0,asm2,236228.0,3,0.0,236228.0,1795879906.0,fixed,28,28,719885386
5077,,"0    227887
1    208327
2    208101
3    208272
4    208031
dtype: float64",fixed 28x28 (719885386).bmp,hsl,99.0,0.0,asm2,212123.6,3,0.0,212123.6,77666114.80000305,fixed,28,28,719885386
5078,,"0    11999606
1     4472393
2     4509463
3     5003187
4     4516908
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,0.0,0.0,asm2,6100311.4,3,0.0,6100311.4,10923360500659.297,hsl-empty-if-0-0-0,132,132,1315634022
5079,,"0    4475072
1    4792717
2    4504671
3    9190696
4    4466217
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,99.0,0.0,asm2,5485874.6,3,0.0,5485874.6,4307588271598.297,hsl-empty-if-0-0-0,132,132,1315634022
5080,,"0    47960058
1    30036925
2    38350125
3    51362416
4    30016075
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,0.0,0.0,asm2,39545119.8,3,0.0,39545119.8,98274037528883.75,hsl-full-if-99-0-0,328,328,356426808
5081,,"0    31936792
1    29696916
2    44373752
3    29730125
4    41344798
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,99.0,0.0,asm2,35416476.6,3,0.0,35416476.6,48133487526128.75,hsl-full-if-99-0-0,328,328,356426808
5082,,"0    48921982
1    43592075
2    36244524
3    39166774
4    37915557
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,asm2,41168182.4,3,0.0,41168182.4,26206070797375.25,hsl-empty-if-0-0-0,372,372,1411549676
5083,,"0    44458297
1    36711201
2    35643284
3    44267169
4    36367125
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,asm2,39489415.2,3,0.0,39489415.2,19944153289374.25,hsl-empty-if-0-0-0,372,372,1411549676
5084,,"0    10969476
1    10962827
2    11123719
3    10987401
4    11931574
dtype: float64",random1 200x200 (760313750).bmp,hsl,0.0,0.0,asm2,11194999.4,3,0.0,11194999.4,173871239935.3125,random1,200,200,760313750
5085,,"0    11102232
1    10897014
2    11018005
3    10920048
4    11602186
dtype: float64",random1 200x200 (760313750).bmp,hsl,99.0,0.0,asm2,11107897.0,3,0.0,11107897.0,83048291475.0,random1,200,200,760313750
5086,,"0    20549191
1    34705846
2    19707980
3    11061006
4    10868878
dtype: float64",random1 200x200 (184803526).bmp,hsl,0.0,0.0,asm2,19378580.2,3,0.0,19378580.2,94500245720589.25,random1,200,200,184803526
5087,,"0    11060691
1    11297588
2    11127517
3    11177925
4    11186286
dtype: float64",random1 200x200 (184803526).bmp,hsl,99.0,0.0,asm2,11170001.4,3,0.0,11170001.4,7589999981.3125,random1,200,200,184803526
5088,,"0    922634
1    850341
2    851110
3    851446
4    851324
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,0.0,0.0,asm2,865371.0,3,0.0,865371.0,1024888006.0,hsl-full-if-99-0-0,56,56,1102520059
5089,,"0    890960
1    850659
2    851947
3    849263
4    859438
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,99.0,0.0,asm2,860453.4,3,0.0,860453.4,306299461.3000488,hsl-full-if-99-0-0,56,56,1102520059
5090,,"0    19498040
1    28191241
2    23151138
3    18901862
4    18566863
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,0.0,0.0,asm2,21661828.8,3,0.0,21661828.8,16682369395497.75,hsl-empty-if-0-0-0,256,256,1827336327
5091,,"0    16784031
1    17141828
2    16813586
3    24975218
4    23490890
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,99.0,0.0,asm2,19841110.6,3,0.0,19841110.6,16369428975600.875,hsl-empty-if-0-0-0,256,256,1827336327
5092,,"0    37865216
1    46668841
2    39549698
3    53587704
4    39713864
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,asm2,43477064.6,3,0.0,43477064.6,43372799385096.5,hsl-full-if-99-0-0,372,372,1411549676
5093,,"0    43615450
1    46127575
2    37997443
3    40074811
4    49634950
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,asm2,43490045.8,3,0.0,43490045.8,21641162094777.0,hsl-full-if-99-0-0,372,372,1411549676
5094,,"0    11050996
1    38878308
2    12445139
3    11249094
4    13779790
dtype: float64",random2 200x200 (369554448).bmp,hsl,0.0,0.0,asm2,17480665.4,3,0.0,17480665.4,144271311098837.8,random2,200,200,369554448
5095,,"0    20196695
1    21716699
2    11025783
3    26264885
4    10929178
dtype: float64",random2 200x200 (369554448).bmp,hsl,99.0,0.0,asm2,18026648.0,3,0.0,18026648.0,46395080095526.0,random2,200,200,369554448
5096,,"0    25933919
1    10934916
2    10962354
3    10939075
4    32769715
dtype: float64",random2 200x200 (204557828).bmp,hsl,0.0,0.0,asm2,18307995.8,3,0.0,18307995.8,107479444954923.69,random2,200,200,204557828
5097,,"0    15772206
1    11005451
2    10980505
3    12456990
4    25450844
dtype: float64",random2 200x200 (204557828).bmp,hsl,99.0,0.0,asm2,15133199.2,3,0.0,15133199.2,37076848478223.69,random2,200,200,204557828
5098,,"0    25793545
1    28041973
2    22998974
3    25006352
4    25515285
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,0.0,0.0,asm2,25471225.8,3,0.0,25471225.8,3260677164657.75,hsl-full-if-99-0-0,288,288,84353895
5099,,"0    22754507
1    23198845
2    23289118
3    22711980
4    30089020
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,99.0,0.0,asm2,24408694.0,3,0.0,24408694.0,10149615379404.5,hsl-full-if-99-0-0,288,288,84353895
5100,,"0     3922699
1     4129988
2     4121624
3     4028482
4    17972367
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,0.0,0.0,asm2,6835032.0,3,0.0,6835032.0,38769620831003.5,hsl-empty-if-0-0-0,124,124,1101513929
5101,,"0     3955619
1     3939906
2     4024026
3    10151408
4    11180181
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,99.0,0.0,asm2,6650228.0,3,0.0,6650228.0,13570608881494.5,hsl-empty-if-0-0-0,124,124,1101513929
5102,,"0    21667367
1    11337956
2    11057340
3    19944307
4    11170254
dtype: float64",random2 200x200 (468736315).bmp,hsl,0.0,0.0,asm2,15035444.8,3,0.0,15035444.8,28128940327938.688,random2,200,200,468736315
5103,,"0    11158660
1    10853781
2    14437030
3    10938156
4    23568227
dtype: float64",random2 200x200 (468736315).bmp,hsl,99.0,0.0,asm2,14191170.8,3,0.0,14191170.8,29726506860615.688,random2,200,200,468736315
5104,,"0    11440173
1    10983301
2    10926299
3    18023282
4    11534422
dtype: float64",random1 200x200 (1876855542).bmp,hsl,0.0,0.0,asm2,12581495.4,3,0.0,12581495.4,9326480347108.312,random1,200,200,1876855542
5105,,"0    10968838
1    11022372
2    11036292
3    11041805
4    14260638
dtype: float64",random1 200x200 (1876855542).bmp,hsl,99.0,0.0,asm2,11665989.0,3,0.0,11665989.0,2104647442589.0,random1,200,200,1876855542
5106,,"0    46190116
1    41613031
2    38815879
3    38727516
4    38751542
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,0.0,0.0,asm2,40819616.8,3,0.0,40819616.8,10535138014216.75,hsl-empty-if-0-0-0,388,388,855636226
5107,,"0    38754019
1    41828005
2    39058114
3    43345682
4    39178288
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,99.0,0.0,asm2,40432821.6,3,0.0,40432821.6,4178336534579.25,hsl-empty-if-0-0-0,388,388,855636226
5108,,"0     342725
1     342628
2     342145
3    5265509
4     332242
dtype: float64",fixed 36x36 (596516649).bmp,hsl,0.0,0.0,asm2,1325049.8,3,0.0,1325049.8,4852275621569.7,fixed,36,36,596516649
5109,,"0    342618
1    342698
2    342505
3    378539
4    344868
dtype: float64",fixed 36x36 (596516649).bmp,hsl,99.0,0.0,asm2,350245.6,3,0.0,350245.6,251124625.2999878,fixed,36,36,596516649
5110,,"0    712231
1    713168
2    717787
3    714963
4    711873
dtype: float64",fixed 52x52 (783368690).bmp,hsl,0.0,0.0,asm2,714004.4,3,0.0,714004.4,5903588.800048828,fixed,52,52,783368690
5111,,"0    735555
1    689477
2    720229
3    711107
4    713913
dtype: float64",fixed 52x52 (783368690).bmp,hsl,99.0,0.0,asm2,714056.2,3,0.0,714056.2,278289305.1999512,fixed,52,52,783368690
5112,,"0    10988372
1    11360625
2    13665250
3    11263485
4    12986006
dtype: float64",random2 200x200 (2124251098).bmp,hsl,0.0,0.0,asm2,12052747.6,3,0.0,12052747.6,1426499948560.3125,random2,200,200,2124251098
5113,,"0    10983667
1    11080436
2    11251588
3    11289984
4    10940265
dtype: float64",random2 200x200 (2124251098).bmp,hsl,99.0,0.0,asm2,11109188.0,3,0.0,11109188.0,24520533122.5,random2,200,200,2124251098
5114,,"0    10940174
1    11002426
2    18687249
3    14901983
4    10963664
dtype: float64",random2 200x200 (1904101559).bmp,hsl,0.0,0.0,asm2,13299099.2,3,0.0,13299099.2,11973722050933.688,random2,200,200,1904101559
5115,,"0    11312567
1    11580030
2    14753529
3    17672748
4    10987379
dtype: float64",random2 200x200 (1904101559).bmp,hsl,99.0,0.0,asm2,13261250.6,3,0.0,13261250.6,8370641666343.3125,random2,200,200,1904101559
5116,,"0    10933025
1    14596988
2    13077123
3    10974052
4    25387244
dtype: float64",random1 200x200 (1784639529).bmp,hsl,0.0,0.0,asm2,14993686.4,3,0.0,14993686.4,36125764046603.31,random1,200,200,1784639529
5117,,"0    11181973
1    10998546
2    11463985
3    11017039
4    10933466
dtype: float64",random1 200x200 (1784639529).bmp,hsl,99.0,0.0,asm2,11119001.8,3,0.0,11119001.8,45577081432.6875,random1,200,200,1784639529
5118,,"0    24911593
1    11171325
2    19732525
3    11145829
4    10993067
dtype: float64",random2 200x200 (1940591161).bmp,hsl,0.0,0.0,asm2,15590867.8,3,0.0,15590867.8,41114935826811.19,random2,200,200,1940591161
5119,,"0    30081425
1    11014203
2    10999462
3    10960530
4    10971789
dtype: float64",random2 200x200 (1940591161).bmp,hsl,99.0,0.0,asm2,14805481.8,3,0.0,14805481.8,72923719284010.69,random2,200,200,1940591161
5120,,"0    10901027
1    11157168
2    10976339
3    13038284
4    10945103
dtype: float64",random1 200x200 (1411154259).bmp,hsl,0.0,0.0,asm2,11403584.2,3,0.0,11403584.2,844567897672.6875,random1,200,200,1411154259
5121,,"0    11064504
1    11034050
2    13065321
3    11274866
4    11198526
dtype: float64",random1 200x200 (1411154259).bmp,hsl,99.0,0.0,asm2,11527453.4,3,0.0,11527453.4,748699861582.8125,random1,200,200,1411154259
5122,,"0     9053840
1     8520252
2    36356793
3     8883479
4     8513210
dtype: float64",hsl-full-if-99-0-0 176x176 (1914544919).bmp,hsl,0.0,0.0,asm2,14265514.8,3,0.0,14265514.8,152562372809099.7,hsl-full-if-99-0-0,176,176,1914544919
5123,,"0     8828580
1     8735499
2    16316409
3     8578418
4    19448964
dtype: float64",hsl-full-if-99-0-0 176x176 (1914544919).bmp,hsl,99.0,0.0,asm2,12381574.0,3,0.0,12381574.0,26453138179830.5,hsl-full-if-99-0-0,176,176,1914544919
5124,,"0    17369835
1    12928628
2    10979752
3    11015430
4    11014969
dtype: float64",random2 200x200 (1054231799).bmp,hsl,0.0,0.0,asm2,12661722.8,3,0.0,12661722.8,7622165676693.6875,random2,200,200,1054231799
5125,,"0    11040443
1    11950200
2    12796869
3    11106818
4    11054781
dtype: float64",random2 200x200 (1054231799).bmp,hsl,99.0,0.0,asm2,11589822.2,3,0.0,11589822.2,602053446107.6875,random2,200,200,1054231799
