,alpha,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
2488,,random-pixel-fixed-size,random2 200x200 (1395739259),hsl,0,0,asm1,o0,13122218.41,13002933,0,200,13111007.04,2949109088.72727
2489,,random-pixel-fixed-size,random2 200x200 (1395739259),hsl,99,0,asm1,o0,13580456.91,13541115,0,200,13573256.92,1516572875.83838
2490,,random-pixel-fixed-size,random2 200x200 (1812101828),hsl,0,0,asm1,o0,13108142.42,13050746,0,200,13094087.6,2617748936.86869
2491,,random-pixel-fixed-size,random2 200x200 (1812101828),hsl,99,0,asm1,o0,13459267.44,13383343,0,200,13451428.4,3039369964.92929
2492,,random-pixel-fixed-size,random2 200x200 (1249410364),hsl,0,0,asm1,o0,13152776.16,13094996,0,200,13122290.22,8532880067.45455
2493,,random-pixel-fixed-size,random2 200x200 (1249410364),hsl,99,0,asm1,o0,13463656.73,13426329,0,200,13449038.2,5142859726.38384
2494,,random-pixel-fixed-size,random2 200x200 (1136367389),hsl,0,0,asm1,o0,13135476.28,13084912,0,200,13107340.62,36102395540.5657
2495,,random-pixel-fixed-size,random2 200x200 (1136367389),hsl,99,0,asm1,o0,15136905.46,13396069,0,200,14160873.4,6210728518853.25
2496,,random-pixel-fixed-size,random2 200x200 (730463925),hsl,0,0,asm1,o0,18480800.7,15003585,0,200,18616299.76,336372043268.687
2497,,random-pixel-fixed-size,random2 200x200 (730463925),hsl,99,0,asm1,o0,18609860.22,15392335,0,200,18734860.68,337268675163.96
2498,,random-pixel-fixed-size,random2 200x200 (1560034298),hsl,0,0,asm1,o0,18223231.2,14707853,0,200,18361517.78,384873584166.101
2499,,random-pixel-fixed-size,random2 200x200 (1560034298),hsl,99,0,asm1,o0,18686883.34,15323432,0,200,18749734.14,566032940978.545
2500,,random-pixel-fixed-size,random2 200x200 (1309478823),hsl,0,0,asm2,o0,15340687.34,12388348,0,200,15399517.34,142633416493.253
2501,,random-pixel-fixed-size,random2 200x200 (1309478823),hsl,99,0,asm2,o0,15315956.4,12317281,0,200,15415181.74,259833355407.394
2502,,random-pixel-fixed-size,random2 200x200 (1076377804),hsl,0,0,asm2,o0,13015050.38,11545106,0,200,12367355.9,1630329831886.59
2503,,random-pixel-fixed-size,random2 200x200 (1076377804),hsl,99,0,asm2,o0,12335148.84,11271845,0,200,12323580.86,33833993185.5758
2504,,random-pixel-fixed-size,random2 200x200 (2067038044),hsl,0,0,asm2,o0,12310115.02,11364177,0,200,12324245.44,14403676622.202
2505,,random-pixel-fixed-size,random2 200x200 (2067038044),hsl,99,0,asm2,o0,12316408.39,11453702,0,200,12316910.56,18997757635.3737
2506,,random-pixel-fixed-size,random2 200x200 (191536171),hsl,0,0,asm2,o0,12333169.67,11252208,0,200,12332010.72,58414079423.9394
2507,,random-pixel-fixed-size,random2 200x200 (191536171),hsl,99,0,asm2,o0,12313273.56,11708925,0,200,12324743.04,27089423362.5859
2508,,random-pixel-fixed-size,random2 200x200 (663711792),hsl,0,0,asm2,o0,12319226.56,11736666,0,200,12317951.28,51336620849.3939
2509,,random-pixel-fixed-size,random2 200x200 (663711792),hsl,99,0,asm2,o0,12349818.13,11343649,0,200,12321899.84,49310682219.1717
2510,,random-pixel-fixed-size,random2 200x200 (818034604),hsl,0,0,asm2,o0,12297904.66,11326370,0,200,12321644.56,24037326128.1818
2511,,random-pixel-fixed-size,random2 200x200 (818034604),hsl,99,0,asm2,o0,11521065.07,10985722,0,200,11368972.9,399992795259.01
2512,,random-pixel-fixed-size,random2 200x200 (1144991476),hsl,0,0,asm2,o0,11015774.91,10986190,0,200,10998837.52,1728303228.58586
2513,,random-pixel-fixed-size,random2 200x200 (1144991476),hsl,99,0,asm2,o0,11004038.64,10985060,0,200,10999468.06,341627780.444444
2514,,random-pixel-fixed-size,random2 200x200 (335467078),hsl,0,0,asm2,o0,11041082.82,10988323,0,200,11002931.22,41140463424.7475
2515,,random-pixel-fixed-size,random2 200x200 (335467078),hsl,99,0,asm2,o0,11027926.7,10988403,0,200,11002513.56,7672192078.40404
2516,,random-pixel-fixed-size,random2 200x200 (813833609),hsl,0,0,asm2,o0,10996670.51,10984400,0,200,10996609.04,19861755.8989899
2517,,random-pixel-fixed-size,random2 200x200 (813833609),hsl,99,0,asm2,o0,11000211.1,10986248,0,200,10997457.52,175919324.40404
2518,,random-pixel-fixed-size,random2 200x200 (2081421295),hsl,0,0,asm2,o0,11025022.96,10989135,0,200,11000137.7,41843642682.7071
2519,,random-pixel-fixed-size,random2 200x200 (2081421295),hsl,99,0,asm2,o0,11023156.68,10986422,0,200,10997702.92,20164592027.7172
2520,,random-pixel-fixed-size,random2 200x200 (1665194694),hsl,0,0,asm2,o0,11037649.75,10990084,0,200,11007358.44,17764625223.2525
2521,,random-pixel-fixed-size,random2 200x200 (1665194694),hsl,99,0,asm2,o0,11012019.98,10987221,0,200,10998686.24,10135603464.3636
2522,,random-pixel-fixed-size,random2 200x200 (1634660306),hsl,0,0,asm2,o0,11041350.64,10989012,0,200,11001949.7,43569759082.1818
2523,,random-pixel-fixed-size,random2 200x200 (1634660306),hsl,99,0,asm2,o0,11005524.48,10986928,0,200,10999427.4,416082599.636364
2524,,random-pixel-fixed-size,random2 200x200 (594662880),hsl,0,0,asm2,o0,11002398.38,10988166,0,200,10999799.42,172680704.484849
2525,,random-pixel-fixed-size,random2 200x200 (594662880),hsl,99,0,asm2,o0,11020786.49,10988531,0,200,11002516.78,15422126251.3535
2526,,random-pixel-fixed-size,random2 200x200 (2099086020),hsl,0,0,asm2,o0,11016876.48,10986364,0,200,10998946.66,2370931811.83838
2527,,random-pixel-fixed-size,random2 200x200 (2099086020),hsl,99,0,asm2,o0,11016025.92,10985896,0,200,11003471.52,7143137142.18182
2528,,random-pixel-fixed-size,random2 200x200 (959798838),hsl,0,0,asm2,o0,11016611.03,10987189,0,200,10997032.18,7164723176.64646
2529,,random-pixel-fixed-size,random2 200x200 (959798838),hsl,99,0,asm2,o0,11009017.24,10987188,0,200,11002289.48,529143350.161616
2530,,random-pixel-fixed-size,random2 200x200 (25750299),hsl,0,0,asm2,o0,11038563.65,10989574,0,200,11003541.7,25912039491.0303
2531,,random-pixel-fixed-size,random2 200x200 (25750299),hsl,99,0,asm2,o0,11583200.83,10989090,0,200,11011097.56,2096143927885.15
2532,,random-pixel-fixed-size,random2 200x200 (766480852),hsl,0,0,asm2,o0,15415908.68,12433757,0,200,15403697.5,381633600033.697
2533,,random-pixel-fixed-size,random2 200x200 (766480852),hsl,99,0,asm2,o0,15373789.83,12621213,0,200,15402303.08,523565669322.667
2534,,random-pixel-fixed-size,random2 200x200 (901471110),hsl,0,0,asm2,o0,15368637.53,12059075,0,200,15414105.76,396256660128.485
2535,,random-pixel-fixed-size,random2 200x200 (901471110),hsl,99,0,asm2,o0,15401210.17,12233737,0,200,15405116.64,236530341558.02
2536,,random-pixel-fixed-size,random2 200x200 (954978700),hsl,0,0,asm2,o0,15372555.95,12353284,0,200,15402140.06,424057997901.899
2537,,random-pixel-fixed-size,random2 200x200 (954978700),hsl,99,0,asm2,o0,15335155.9,12659816,0,200,15402575.12,223487541578.99
2538,,random-pixel-fixed-size,random2 200x200 (250037052),hsl,0,0,asm2,o0,15341472.79,11438760,0,200,15405635.2,412880827984.929
2539,,random-pixel-fixed-size,random2 200x200 (250037052),hsl,99,0,asm2,o0,13158012.27,11489036,0,200,12511565.34,1752055239676.46
2540,,random-pixel-fixed-size,random2 200x200 (1113699290),hsl,0,0,asm2,o0,12314305.11,11425095,0,200,12321355.84,23217897574.8081
2541,,random-pixel-fixed-size,random2 200x200 (1113699290),hsl,99,0,asm2,o0,12331142.2,11520047,0,200,12322781.76,21403479544.8485
2542,,random-pixel-fixed-size,random2 200x200 (1250718455),hsl,0,0,asm2,o0,12323024.4,11401620,0,200,12320941.92,16950392011.0505
2543,,random-pixel-fixed-size,random2 200x200 (1250718455),hsl,99,0,asm2,o0,12304594.9,11183789,0,200,12318105.04,31020578554.9293
2544,,random-pixel-fixed-size,random2 200x200 (98768428),hsl,0,0,asm2,o0,12318399.88,11462048,0,200,12317484.16,15659674905.4545
2545,,random-pixel-fixed-size,random2 200x200 (98768428),hsl,99,0,asm2,o0,12320135.35,11512796,0,200,12320472.32,33706537193.1111
2546,,random-pixel-fixed-size,random2 200x200 (960449276),hsl,0,0,asm2,o0,12336679.36,11460014,0,200,12320450.88,24030379909.7576
2547,,random-pixel-fixed-size,random2 200x200 (960449276),hsl,99,0,asm2,o0,12308181.15,11382940,0,200,12320799.44,25179126633.798
2548,,random-pixel-fixed-size,random2 200x200 (232899880),hsl,0,0,asm2,o0,11549642.8,10990573,0,200,11421296.74,404196632330.384
2549,,random-pixel-fixed-size,random2 200x200 (232899880),hsl,99,0,asm2,o0,11018512.52,10986994,0,200,10999410.84,2547178752.64646
2550,,random-pixel-fixed-size,random2 200x200 (602713750),hsl,0,0,asm2,o0,11023447.07,10987736,0,200,11002846.78,2775369559.93939
2551,,random-pixel-fixed-size,random2 200x200 (602713750),hsl,99,0,asm2,o0,11029161.38,10985917,0,200,11001215.46,22088230275.8586
2552,,random-pixel-fixed-size,random2 200x200 (1790746779),hsl,0,0,asm2,o0,11048532.65,10987466,0,200,11001221.22,111357159040.02
2553,,random-pixel-fixed-size,random2 200x200 (1790746779),hsl,99,0,asm2,o0,11030049.64,10989451,0,200,11000961.1,12963756201.5758
2554,,random-pixel-fixed-size,random2 200x200 (1585298692),hsl,0,0,asm2,o0,11023233.91,10989248,0,200,10998758.2,6243227662.84848
2555,,random-pixel-fixed-size,random2 200x200 (1585298692),hsl,99,0,asm2,o0,11020829.14,10985896,0,200,11000852.34,2093049165.33333
2556,,random-pixel-fixed-size,random2 200x200 (1556677371),hsl,0,0,asm2,o0,11023716.76,10987152,0,200,11000843.8,13050224561.3131
2557,,random-pixel-fixed-size,random2 200x200 (1556677371),hsl,99,0,asm2,o0,11004382.05,10985606,0,200,11000675.56,170090651.656566
2558,,random-pixel-fixed-size,random2 200x200 (88885284),hsl,0,0,asm2,o0,11032307.9,9999792,0,200,11003906.66,259813424046.667
2559,,random-pixel-fixed-size,random2 200x200 (88885284),hsl,99,0,asm2,o0,10341065.18,9926599,0,200,10229762.74,126858186814.586
2560,,random-pixel-fixed-size,random2 200x200 (1427056614),hsl,0,0,asm2,o0,10220781.53,9927310,0,200,10174243.8,49920801550.7677
2561,,random-pixel-fixed-size,random2 200x200 (1427056614),hsl,99,0,asm2,o0,10416315.71,9972377,0,200,10434659.6,70112269196.1212
2562,,random-pixel-fixed-size,random2 200x200 (1258505823),hsl,0,0,asm2,o0,10740092.78,10501863,0,200,10661571.86,366598608039.677
2563,,random-pixel-fixed-size,random2 200x200 (1258505823),hsl,99,0,asm2,o0,10758832.49,10461406,0,200,10692075.34,161593879694.343
2564,,random-pixel-fixed-size,random2 200x200 (13999837),hsl,0,0,asm2,o0,10698958.28,10464191,0,200,10665317.96,16885600820.5253
2565,,random-pixel-fixed-size,random2 200x200 (13999837),hsl,99,0,asm2,o0,10743444.79,10335693,0,200,10688177.28,67533390627.0707
2566,,random-pixel-fixed-size,random2 200x200 (279861221),hsl,0,0,asm2,o0,10690030.96,10525046,0,200,10658774.64,28717288364.8889
2567,,random-pixel-fixed-size,random2 200x200 (279861221),hsl,99,0,asm2,o0,10750963.85,10615604,0,200,10678184.86,86821261772
2568,,random-pixel-fixed-size,random2 200x200 (211996288),hsl,0,0,asm2,o0,10743192.02,10276403,0,200,10665269.94,154680094628.727
2569,,random-pixel-fixed-size,random2 200x200 (211996288),hsl,99,0,asm2,o0,10682365.83,10417667,0,200,10658945.34,33129163680.6465
2570,,random-pixel-fixed-size,random2 200x200 (369554448),hsl,0,0,asm2,o0,10686685.97,10353280,0,200,10667655.06,8865302509.57576
2571,,random-pixel-fixed-size,random2 200x200 (369554448),hsl,99,0,asm2,o0,10676563.86,10429528,0,200,10664458.78,5196276385.0101
2572,,random-pixel-fixed-size,random2 200x200 (204557828),hsl,0,0,asm2,o0,10729124.65,10612760,0,200,10676859.24,22064720739.8586
2573,,random-pixel-fixed-size,random2 200x200 (204557828),hsl,99,0,asm2,o0,11312344.44,10001146,0,200,10735345.86,2383918680774.67
2574,,random-pixel-fixed-size,random2 200x200 (468736315),hsl,0,0,asm2,o0,10557428.49,9975172,0,200,10343250.14,852026134156.808
2575,,random-pixel-fixed-size,random2 200x200 (468736315),hsl,99,0,asm2,o0,10552345.85,10258060,0,200,10600815.64,16454548910.7273
2576,,random-pixel-fixed-size,random2 200x200 (2124251098),hsl,0,0,asm2,o0,10608711.02,10267502,0,200,10616894.94,91427928660.6061
2577,,random-pixel-fixed-size,random2 200x200 (2124251098),hsl,99,0,asm2,o0,10593117.45,10265539,0,200,10601288.22,74522490832.7879
2578,,random-pixel-fixed-size,random2 200x200 (1904101559),hsl,0,0,asm2,o0,10601316.08,10267041,0,200,10593382.86,138272398785.172
2579,,random-pixel-fixed-size,random2 200x200 (1904101559),hsl,99,0,asm2,o0,10709161.64,10257477,0,200,10601005.04,171359219164.202
2580,,random-pixel-fixed-size,random2 200x200 (1940591161),hsl,0,0,asm2,o0,10811777.78,10270099,0,200,10639489.94,232659673888.949
2581,,random-pixel-fixed-size,random2 200x200 (1940591161),hsl,99,0,asm2,o0,10595616.75,10257907,0,200,10621573.9,34769590730.1818
2582,,random-pixel-fixed-size,random2 200x200 (1054231799),hsl,0,0,asm2,o0,10598209.84,10270396,0,200,10592595.32,102979211914.162
2583,,random-pixel-fixed-size,random2 200x200 (1054231799),hsl,99,0,asm2,o0,10585054.9,10273033,0,200,10615976.34,21927514681.6364
2584,,random-pixel-fixed-size,random2 200x200 (696556207),hsl,0,0,asm2,o0,10646823.33,10258957,0,200,10613255.04,544124399604.061
2585,,random-pixel-fixed-size,random2 200x200 (696556207),hsl,99,0,asm2,o0,10588801.99,10258756,0,200,10618886.76,15551965824.2828
2586,,random-pixel-fixed-size,random2 200x200 (923192533),hsl,0,0,asm2,o0,10575502.5,10254507,0,200,10608799.74,49448880641.9192
2587,,random-pixel-fixed-size,random2 200x200 (923192533),hsl,99,0,asm2,o0,19040195.32,11007994,0,200,19333435.1,6304229657515.47
2588,,random-pixel-fixed-size,random2 200x200 (880121610),hsl,0,0,asm2,o0,20968938.23,18120012,0,200,19124425.14,145619146860386
2589,,random-pixel-fixed-size,random2 200x200 (880121610),hsl,99,0,asm2,o0,17886539.14,10068131,0,200,18159685.4,33330588612505.8
2590,,random-pixel-fixed-size,random2 200x200 (663282821),hsl,0,0,asm2,o0,16986933.15,10999510,0,200,18119858.12,6270393658184.08
2591,,random-pixel-fixed-size,random2 200x200 (663282821),hsl,99,0,asm2,o0,17327655.72,11009361,0,200,18121349.36,4742020833042.51
2592,,random-pixel-fixed-size,random2 200x200 (159286226),hsl,0,0,asm2,o0,17052116.85,11000520,0,200,18118453.16,5787052705148.69
2593,,random-pixel-fixed-size,random2 200x200 (159286226),hsl,99,0,asm2,o0,17958855.31,11006954,0,200,18133147.04,1573126586427.6
2594,,random-pixel-fixed-size,random2 200x200 (532333135),hsl,0,0,asm2,o0,16286537.15,10001107,0,200,17903664.4,9324903540637.86
2595,,random-pixel-fixed-size,random2 200x200 (532333135),hsl,99,0,asm2,o0,17192721.04,11002799,0,200,18121243.2,5144441525216.77
2596,,random-pixel-fixed-size,random2 200x200 (1991128557),hsl,0,0,asm2,o0,17018258.8,11005256,0,200,18126635.2,6319707300973.13
2597,,random-pixel-fixed-size,random2 200x200 (1991128557),hsl,99,0,asm2,o0,17469715.07,11001743,0,200,18122471.64,3907278288292.2
2598,,random-pixel-fixed-size,random2 200x200 (1960721183),hsl,0,0,asm2,o0,16974789.01,11005380,0,200,18128136.28,6202213762947.35
2599,,random-pixel-fixed-size,random2 200x200 (1960721183),hsl,99,0,asm2,o0,17731260.13,11000765,0,200,18120147.6,2590067425119.72
2600,,random-pixel-fixed-size,random2 200x200 (438714404),hsl,0,0,asm2,o0,16399155.89,11001999,0,200,17513746.48,7343963812695.15
2601,,random-pixel-fixed-size,random2 200x200 (438714404),hsl,99,0,asm2,o0,15090724.65,11003826,0,200,15404500.34,1232465206313.13
2602,,random-pixel-fixed-size,random2 200x200 (1337225634),hsl,0,0,asm2,o0,14704794.15,11001287,0,200,15402186.76,2360262713650.02
2603,,random-pixel-fixed-size,random2 200x200 (1337225634),hsl,99,0,asm2,o0,14708219.26,10998851,0,200,15401020.88,2557251324144.69
2604,,random-pixel-fixed-size,random2 200x200 (582362178),hsl,0,0,asm2,o0,15154805.84,10997641,0,200,15402788.08,1015135191614.51
2605,,random-pixel-fixed-size,random2 200x200 (582362178),hsl,99,0,asm2,o0,14743296.94,10993643,0,200,15399972.64,2558245542547.64
2606,,random-pixel-fixed-size,random2 200x200 (105197541),hsl,0,0,asm2,o0,15013304.35,11000363,0,200,15398518.16,1546944259401.09
2607,,random-pixel-fixed-size,random2 200x200 (105197541),hsl,99,0,asm2,o0,14857304.38,11003254,0,200,15404063.22,2108003566955.19
2608,,random-pixel-fixed-size,random2 200x200 (2116845032),hsl,0,0,asm2,o0,13489531.3,11006034,0,200,13273942.9,2443465725196
2609,,random-pixel-fixed-size,random2 200x200 (2116845032),hsl,99,0,asm2,o0,12151538.38,11000591,0,200,12317518.8,176677005408.323
2610,,random-pixel-fixed-size,random2 200x200 (392228696),hsl,0,0,asm2,o0,12266972.48,11004717,0,200,12322471.04,146781593975.737
2611,,random-pixel-fixed-size,random2 200x200 (392228696),hsl,99,0,asm2,o0,12270654.01,11002265,0,200,12321648.72,124914165173.172
2612,,random-pixel-fixed-size,random2 200x200 (223729824),hsl,0,0,asm2,o0,12130058.64,11002832,0,200,12317714.24,226076640221.111
2613,,random-pixel-fixed-size,random2 200x200 (223729824),hsl,99,0,asm2,o0,12250802.71,11003702,0,200,12321926.88,93302607571.899
2614,,random-pixel-fixed-size,random2 200x200 (827462710),hsl,0,0,asm2,o0,12136349.69,10996249,0,200,12320870.08,196699933397.051
2615,,random-pixel-fixed-size,random2 200x200 (827462710),hsl,99,0,asm2,o0,12234294.36,11002057,0,200,12322286.96,147430080945.939
2616,,random-pixel-fixed-size,random2 200x200 (314227535),hsl,0,0,asm2,o0,12218812.11,11004439,0,200,12320134.96,148250258378.626
2617,,random-pixel-fixed-size,random2 200x200 (314227535),hsl,99,0,asm2,o0,12226425.78,10996162,0,200,12316245.04,150294408194.162
2618,,random-pixel-fixed-size,random2 200x200 (861264076),hsl,0,0,asm2,o0,12224191.1,11008019,0,200,12322867.92,144600752576.343
2619,,random-pixel-fixed-size,random2 200x200 (861264076),hsl,99,0,asm2,o0,12303431.5,10990462,0,200,12321746.64,991611257011.717
2620,,random-pixel-fixed-size,random2 200x200 (1624213497),hsl,0,0,asm2,o0,12233731.22,11001336,0,200,12322508.88,160552589934.788
2621,,random-pixel-fixed-size,random2 200x200 (1624213497),hsl,99,0,asm2,o0,12158461.31,10997873,0,200,12318933.52,169343066152.283
2622,,random-pixel-fixed-size,random2 200x200 (826030693),hsl,0,0,asm2,o0,12255564.19,11005757,0,200,12315881.68,124936461620.97
2623,,random-pixel-fixed-size,random2 200x200 (826030693),hsl,99,0,asm2,o0,12175774.04,10995843,0,200,12322481.04,188793616055.475
2624,,random-pixel-fixed-size,random2 200x200 (37805787),hsl,0,0,asm2,o0,12198869.44,10999339,0,200,12316648.08,136691894795.313
2625,,random-pixel-fixed-size,random2 200x200 (37805787),hsl,99,0,asm2,o0,12281391.09,11010098,0,200,12321231.68,87953890023.1515
2626,,random-pixel-fixed-size,random2 200x200 (1278717062),hsl,0,0,asm2,o0,12075461.95,11000467,0,200,12323453.44,268733915784.566
2627,,random-pixel-fixed-size,random2 200x200 (1278717062),hsl,99,0,asm2,o0,11042880.04,10984724,0,200,10998174.14,49679341712.4849
2628,,random-pixel-fixed-size,random2 200x200 (1804532640),hsl,0,0,asm2,o0,11070877.23,10990358,0,200,11008996.5,90059374563.7172
2629,,random-pixel-fixed-size,random2 200x200 (1804532640),hsl,99,0,asm2,o0,11003674.79,10984666,0,200,11000540.14,220256913.393939
2630,,random-pixel-fixed-size,random2 200x200 (1272590008),hsl,0,0,asm2,o0,11004933.2,10985175,0,200,10998868.68,576979664.242424
2631,,random-pixel-fixed-size,random2 200x200 (1272590008),hsl,99,0,asm2,o0,11049233.24,10988705,0,200,10999568.22,122019362421.354
2632,,random-pixel-fixed-size,random2 200x200 (111632295),hsl,0,0,asm2,o0,11005759.88,10986451,0,200,11000697.78,354609991.292929
2633,,random-pixel-fixed-size,random2 200x200 (111632295),hsl,99,0,asm2,o0,11022483.34,10989670,0,200,11005759.92,1853918517.89899
2634,,random-pixel-fixed-size,random2 200x200 (1110322077),hsl,0,0,asm2,o0,11000709.62,10984437,0,200,10997044.84,227451855.757576
2635,,random-pixel-fixed-size,random2 200x200 (1110322077),hsl,99,0,asm2,o0,11037852.37,10990068,0,200,11004062.26,64225311233.8384
2636,,random-pixel-fixed-size,random2 200x200 (1904825301),hsl,0,0,asm2,o0,11048070.57,10988921,0,200,10999879.24,109462763379.556
